"day","Max_Temp","Av_Temp","Min_Temp","Radiant_exposure","Rainfall"
2022-03-27,33.2818181818182,26.9991489615391,21.7333333333333,19760.2099782644,0
2022-03-28,32.8416666666667,26.7655478959511,21.08,22427.685300097,0
2022-03-29,32.8727272727273,27.1305304841357,21.95,23117.7971702048,0
2022-03-30,36.0727272727273,27.5813156872367,20.66,24123.9693787242,0
2022-03-31,35.7333333333333,26.0663160221951,18.1333333333333,23699.5011147382,0
2022-04-01,34.7,26.1572809400338,17.6333333333333,23461.0254378416,0
2022-04-02,33.6454545454545,26.8727241434688,22.4,15648.2486347403,0
2022-04-03,34.2416666666667,27.4883725157626,21.84,21432.1352051845,0
2022-04-04,33.525,27.0559636212553,21.8333333333333,16136.9132898352,0
2022-04-05,34.3454545454545,27.9556442458005,23,19686.1902733516,0
2022-04-06,34.0153846153846,27.0600511565729,21.75,20154.4401016484,0
2022-04-07,34.01,26.8186685238298,20.85,18216.0018589572,0
2022-04-08,34.1666666666667,27.5241148412991,21.65,18299.2335,0
2022-04-09,34.7,27.4644373345952,23,17344.7580443601,0
2022-04-10,33.64,28.0572774491822,22.65,18106.5562769877,0
2022-04-11,29.2666666666667,26.1676579382677,24.4,3292.59401809955,6
2022-04-12,31.4909090909091,26.6024489867186,23.6333333333333,15133.9068733766,35.6
2022-04-13,31.9071428571429,27.5338143197382,24,19533.521754366,0
2022-04-14,28.88,25.4012556094699,21.9428571428571,9679.76840273542,5.8
2022-04-15,28.7285714285714,23.9702639751553,21.725,8175.13870703561,14.4
2022-04-16,31.1166666666667,25.0172129753486,20.55,17432.4002521008,0
2022-04-17,29.6846153846154,25.2761160980726,20.55,12771.3864163704,35.3
2022-04-18,30.2230769230769,24.5340813689235,20.95,12246.4329628313,2
2022-04-19,31.2454545454545,25.314636486572,21.25,14443.8847561409,2.8
2022-04-20,30.95,25.7753043074011,20.74,12164.6878202165,2.8
2022-04-21,27.26,24.6748934108527,22.9,4390.00765772463,37.8
2022-04-22,28.95,24.7505317894111,23.3375,6144.59450836663,66.2
2022-04-23,28.1,24.3524194741937,21.1,8082.39391313833,43.4
2022-04-24,29.1833333333333,25.7692385647558,23.81,8345.96360209643,20.4
2022-04-25,24.7,24.2079613095238,23.6285714285714,191.553722512781,35.8
2022-04-26,NA,NA,NA,0,0
2022-04-27,NA,NA,NA,0,0
2022-04-28,NA,NA,NA,0,0
2022-04-29,NA,NA,NA,0,0
2022-04-30,NA,NA,NA,0,0
2022-05-01,NA,NA,NA,0,0
2022-05-02,NA,NA,NA,0,0
2022-05-03,NA,NA,NA,0,0
2022-05-04,NA,NA,NA,0,0
2022-05-05,NA,NA,NA,0,0
2022-05-06,NA,NA,NA,0,0
2022-05-07,NA,NA,NA,0,0
2022-05-08,NA,NA,NA,0,0
2022-05-09,NA,NA,NA,0,0
2022-05-10,26.5,25.1058423180593,23.25,1875.49439348152,48.6
2022-05-11,28.7714285714286,24.1814754565035,21.6,7568.07268711436,7.8
2022-05-12,31.4916666666667,26.0316927548824,22.7666666666667,10366.6289134615,2.4
2022-05-13,31.51,25.0033333564584,21.05,15646.5633913072,0
2022-05-14,31.6272727272727,25.4470557220557,20.6333333333333,16485.4867197876,0
2022-05-15,32.98,25.9084432327972,20.6,17090.4267315185,0
2022-05-16,32.5,24.8549966431418,19.0333333333333,18458.9698145604,0
2022-05-17,32.475,24.5461632329024,18.6,18307.9614140859,0
2022-05-18,31.6083333333333,24.7114102682188,19.35,15549.7250130825,0
2022-05-19,31.24,24.3378894234421,19.4333333333333,14128.1578681319,0
2022-05-20,30.3727272727273,25.1164528698517,21.2333333333333,14095.4901660839,4.6
2022-05-21,30.6461538461538,24.9964369978886,20.8428571428571,16833.1274642857,1.2
2022-05-22,29.8333333333333,24.3685908915646,19.9,13135.838155947,0
2022-05-23,30.69,24.4326016586071,19.65,11752.7551246768,0
2022-05-24,28.13,23.9122025138604,20.65,11475.7218820297,0
2022-05-25,30.97,24.1662768360866,19.05,14189.8294120879,0
2022-05-26,29.9,23.2918212475355,18.35,12777.892464036,0
2022-05-27,30.3375,22.0574696455165,16.85,15363.3859709041,0
2022-05-28,29.375,21.1335614146904,15.48,14983.9855901598,0
2022-05-29,29.1083333333333,21.8363002582213,15.8,17695.1880360889,0
2022-05-30,28.7875,22.4098971109909,17.45,17221.6103446186,0
2022-05-31,31.5909090909091,23.0026058201058,17.2166666666667,15973.8029147103,0
2022-06-01,29.975,22.4247521026427,17.275,12248.8225798246,0
2022-06-02,31.1555555555556,22.9113472759125,17.45,15099.1474983766,0
2022-06-03,30.6,22.7951600788698,17.65,15384.6884812687,0
2022-06-04,30.46,22.631264843281,16.6,15383.9288092349,0
2022-06-05,29.69,22.8891434896122,18,8846.86355610566,0
2022-06-06,28.8,23.5930414709404,20.4,5922.67985701798,9.6
2022-06-07,31.8416666666667,25.4100812231247,21.9333333333333,11903.5849495504,0.8
2022-06-08,29.2777777777778,24.6141375999887,20.85,12401.6134532967,0
2022-06-09,27.325,22.0425180754918,17.15,16092.3273068182,0
2022-06-10,26.0727272727273,20.7298215933372,15.68,15757.9490580376,0
2022-06-11,26.5444444444444,19.1232414432832,12.75,16820.465989011,702.8
2022-06-12,27.9307692307692,19.7582242289874,12.8333333333333,16860.0937973497,0
