"date","Air.Temp","RH","Dew.Point","Last.Hours.Evaporation","Wind.Direction","Current.Wind.Speed","Peak.Wind.Gust","Vector.Wind.Speed","Vector.Wind.Direction","Solar.Radiation","Rainfall","day"
2022-01-06 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-06 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-06
2022-01-07,31.1781163434903,125.01533180778,465.255489964581,7.79115384615385,162.098080614203,0.326862891207154,5.77025125628141,3.11523525018671,149.299439102564,502.108248730964,NA,2022-01-07
2022-01-07 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-07 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-07
2022-01-08,30.7307448494453,81.3420042643923,299.250323974082,20.1882608695652,161.752710843374,0.341121656600518,6.17333333333333,3.23413793103448,149.436531365314,504.840350877193,NA,2022-01-08
2022-01-08 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 09:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 09:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 10:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 10:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 12:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 12:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 13:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-08 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-08
2022-01-09,29.1039344262295,88.7411530815109,227.110162601626,5.62458333333333,190.239399806389,0.27414820473644,5.11002066115702,2.58524714828897,172.185228215768,317.994522292994,34.2,2022-01-09
2022-01-09 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
2022-01-09 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09
